Year,Cab,Engine,Wheel Base,Drive Train,FGAWR,GVWR,Rear Wheel,Bed,Trim Pkg,Headlamp,Plow Model,Subframe,Mount Kit,Center Member,Note 1,Note 2,Note 3,Note 4,Note 5,Note 6,Note 7,Note 8,Note 9,Note 10
2011,Regular,3.7L,126,4X4,3450,6650,*,8',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2011,Regular,5.0L,126,4X4,3600,6800,*,8',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2011,Regular,3.7L,145,4X4,3600,6950,*,8',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2011,Regular,5.0L,145,4X4,3750,7200,*,8',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2011,Regular,3.5L,145,4X4,3750,7200,*,8',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2011,Super,6.2L,133,4X4,3900,7000,*,6',SVT Raptor,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Super,3.7L,145,4X4,3750,6900,*,6.5',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2011,Super,5.0L,145,4X4,4050,7200,*,6.5',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2011,Super,3.5L,145,4X4,3900,7200,*,6.5',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2011,Super,3.5L,145,4X4,3900,7700,*,6.5',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2011,Super,5.0L,163,4X4,4050,8200,*,8',HD,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2011,Super,3.5L,163,4X4,4050,8200,*,8',HD,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2011,SuperCrew,5.0L,145,4X4,3900,7200,*,5.5',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2011,SuperCrew,3.5L,145,4X4,3900,7200,*,5.5',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2011,SuperCrew,6.2L,145,4X4,4000,7300,*,5.5',SVT Raptor,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,SuperCrew,6.2L,145,4X4,3900,7700,*,5.5',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2011,SuperCrew,3.5L,145,4X4,3900,7650,*,5.5',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2011,SuperCrew,5.0L,157,4X4,4050,7350,*,6.5',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2011,SuperCrew,3.5L,157,4X4,4050,7350,*,6.5',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2011,SuperCrew,3.5L,157,4X4,4050,7700,*,6.5',*,D3S - 99101107,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2011,Regular,3.7L,126,4X4,3450,6650,*,8',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Regular,5.0L,126,4X4,3600,6800,*,8',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Regular,3.7L,145,4X4,3600,6950,*,8',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Regular,5.0L,145,4X4,3750,7200,*,8',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Regular,3.5L,145,4X4,3750,7200,*,8',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.","The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,
2011,Super,6.2L,133,4X4,3900,7000,*,6',SVT Raptor,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Super,3.7L,145,4X4,3750,6900,*,6.5',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Super,5.0L,145,4X4,4050,7200,*,6.5',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2011,Super,3.5L,145,4X4,3900,7200,*,6.5',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.","The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,
2011,Super,3.5L,145,4X4,3900,7700,*,6.5',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.","The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,
2011,Super,5.0L,163,4X4,4050,8200,*,8',HD,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Super,3.5L,163,4X4,4050,8200,*,8',HD,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2011,SuperCrew,5.0L,145,4X4,3900,7200,*,5.5',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,SuperCrew,3.5L,145,4X4,3900,7200,*,5.5',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.","The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,
2011,SuperCrew,6.2L,145,4X4,4000,7300,*,5.5',SVT Raptor,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,SuperCrew,6.2L,145,4X4,3900,7700,*,5.5',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,SuperCrew,3.5L,145,4X4,3900,7650,*,5.5',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.","The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,
2011,SuperCrew,5.0L,157,4X4,4050,7350,*,6.5',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,SuperCrew,3.5L,157,4X4,4050,7350,*,6.5',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.","The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,
2011,SuperCrew,3.5L,157,4X4,4050,7700,*,6.5',*,H13 - 99100859,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.","The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,
2011,Regular,3.7L,126,4X4,3450,6650,*,8',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Regular,5.0L,126,4X4,3600,6800,*,8',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Regular,3.7L,145,4X4,3600,6950,*,8',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Regular,5.0L,145,4X4,3750,7200,*,8',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Regular,3.5L,145,4X4,3750,7200,*,8',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.","The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,
2011,Super,6.2L,133,4X4,3900,7000,*,6',SVT Raptor,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Super,3.7L,145,4X4,3750,6900,*,6.5',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Super,5.0L,145,4X4,4050,7200,*,6.5',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2011,Super,3.5L,145,4X4,3900,7200,*,6.5',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.","The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,
2011,Super,3.5L,145,4X4,3900,7700,*,6.5',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.","The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,
2011,Super,5.0L,163,4X4,4050,8200,*,8',HD,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,Super,3.5L,163,4X4,4050,8200,*,8',HD,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2011,SuperCrew,5.0L,145,4X4,3900,7200,*,5.5',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,SuperCrew,3.5L,145,4X4,3900,7200,*,5.5',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.","The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,
2011,SuperCrew,6.2L,145,4X4,4000,7300,*,5.5',SVT Raptor,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,SuperCrew,6.2L,145,4X4,3900,7700,*,5.5',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,SuperCrew,3.5L,145,4X4,3900,7650,*,5.5',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.","The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,
2011,SuperCrew,5.0L,157,4X4,4050,7350,*,6.5',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2011,SuperCrew,3.5L,157,4X4,4050,7350,*,6.5',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.","The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,
2011,SuperCrew,3.5L,157,4X4,4050,7700,*,6.5',*,D3S - 99101107,"26R-8'-0""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.","The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,
2012,Regular,3.7L,126,4X4,3450,6650,*,8',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2012,Regular,5.0L,126,4X4,3600,6800,*,8',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2012,Regular,3.7L,145,4X4,3600,6950,*,8',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2012,Regular,5.0L,145,4X4,3750,7250,*,8',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2012,Regular,3.5L,145,4X4,3750,7200,*,8',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2012,Regular,3.5L,145,4X4,4050,8200,*,8',HD,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2012,Regular,5.0L,145,4X4,4050,8200,*,8',HD,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2012,Super,6.2L,133,4X4,3900,7000,*,6',SVT Raptor,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2012,Super,3.7L,145,4X4,3750,6900,*,6.5',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2012,Super,5.0L,145,4X4,4050,7350,*,6.5',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2012,Super,3.5L,145,4X4,3900,7200,*,6.5',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2012,Super,3.5L,145,4X4,3900,7700,*,6.5',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2012,Super,5.0L,163,4X4,4050,7450,*,8',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2012,Super,3.5L,163,4X4,4050,7450,*,8',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2012,Super,3.5L,163,4X4,4050,7700,*,8',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2012,Super,5.0L,163,4X4,4050,8200,*,8',HD,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2012,Super,3.5L,163,4X4,4050,8200,*,8',HD,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2012,SuperCrew,5.0L,145,4X4,3900,7350,*,5.5',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2012,SuperCrew,3.5L,145,4X4,3900,7200,*,5.5',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2012,SuperCrew,3.5L,145,4X4,3900,7650,*,5.5',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2012,SuperCrew,6.2L,145,4X4,3900,7700,*,5.5',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2012,SuperCrew,6.2L,145,4X4,4000,7300,*,5.5',SVT Raptor,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2012,SuperCrew,6.2L,145,4X4,3850,7350,*,5.5',HARLEY DAVIDSON,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"Plow is not recommended, exceeds weight ratings.",,,,,,,,
2012,SuperCrew,5.0L,157,4X4,4050,7350,*,6.5',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
2012,SuperCrew,3.5L,157,4X4,4050,7350,*,6.5',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2012,SuperCrew,3.5L,157,4X4,4050,7700,*,6.5',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,"The V6 EcoBoost requires an additional, Shim Plate Kit - 96114192 for the installation of the Mount Kit.",,,,,,,,
2012,SuperCrew,6.2L,157,4X4,4050,7700,*,6.5',*,H13 - 99100859,"26-7'-6""",N/A,99101087,99100890,May require major modifications to the air dam and /or fascia.,,,,,,,,,
